"stop_id","stop_name","stop_lat","stop_lon","source_table","bus_lines"
401364,"7 AV/W 25 ST","40.745178","-73.994995","manhattan","['M7', 'M20']"
401366,"7 AV/W 20 ST","40.742027","-73.997284","manhattan","['M7', 'M20']"
401371,"7 AV S/WAVERLY PL","40.735237","-74.001999","manhattan","['M20']"
401372,"7 AV S/W 10 ST","40.734112","-74.002647","manhattan","['M20']"
401373,"7 AV S/BARROW ST","40.732574","-74.003525","manhattan","['M20']"
401374,"7 AV S/BEDFORD ST","40.730469","-74.00473","manhattan","['M20']"
401375,"7 AV S/CLARKSON ST","40.729462","-74.005302","manhattan","['M20']"
401377,"VARICK ST/CHARLTON ST","40.72686","-74.005714","manhattan","['M20']"
401379,"VARICK ST/WATTS ST","40.723663","-74.006264","manhattan","['M20']"
401380,"VARICK ST/NORTH MOORE ST","40.719658","-74.006958","manhattan","['M20']"
401381,"W BROADWAY/DUANE ST","40.71637","-74.008659","manhattan","['M20']"
401386,"HUDSON ST/W 13 ST","40.740189","-74.005341","manhattan","['M11']"
401387,"HUDSON ST/HORATIO ST","40.738853","-74.005592","manhattan","['M11', 'M14A']"
401388,"HUDSON ST/W 12 ST","40.737671","-74.005768","manhattan","['M14A']"
401393,"BETHUNE ST/GREENWICH ST","40.736988","-74.006355","manhattan","['M11']"
401398,"10 AV/W 21 ST","40.746616","-74.004822","manhattan","['M11']"
401400,"10 AV/W 25 ST","40.749222","-74.002907","manhattan","['M11']"
401401,"10 AV/W 27 ST","40.750454","-74.002007","manhattan","['M11']"
401402,"10 AV/W 30 ST","40.752373","-74.000603","manhattan","['M11']"
401404,"10 AV/W 34 ST","40.754368","-73.999153","manhattan","['M11']"
401407,"10 AV/W 42 ST","40.759846","-73.995178","manhattan","['M11']"
401408,"10 AV/W 45 ST","40.761749","-73.993797","manhattan","['M11']"
401409,"10 AV/W 47 ST","40.763027","-73.992874","manhattan","['M11']"
401410,"10 AV/W 49 ST","40.764271","-73.991959","manhattan","['M11']"
401411,"10 AV/W 53 ST","40.766418","-73.990395","manhattan","['M11']"
401412,"10 AV/W 55 ST","40.768013","-73.989227","manhattan","['M11', 'M31']"
401413,"10 AV/W 57 ST","40.768929","-73.988564","manhattan","['M11']"
401414,"AMSTERDAM AV/W 59 ST","40.77063","-73.987328","manhattan","['M11']"
401416,"AMSTERDAM AV/W 62 ST","40.772644","-73.98584","manhattan","['M11']"
401417,"AMSTERDAM AV/W 65 ST","40.774342","-73.984619","manhattan","['M11']"
401435,"AMSTERDAM AV/W 106 ST","40.800697","-73.965393","manhattan","['M11']"
401436,"AMSTERDAM AV/W 109 ST","40.802567","-73.964027","manhattan","['M11']"
401438,"AMSTERDAM AV/W 112 ST","40.804558","-73.962578","manhattan","['M11']"
401440,"AMSTERDAM AV/W 116 ST","40.807098","-73.960724","manhattan","['M11']"
401441,"AMSTERDAM AV/W 118 ST","40.808353","-73.959808","manhattan","['M11']"
401442,"AMSTERDAM AV/W 120 ST","40.809586","-73.958908","manhattan","['M11', 'M60+']"
401443,"AMSTERDAM AV/W 123 ST","40.812267","-73.956886","manhattan","['M11']"
401444,"AMSTERDAM AV/W 125 ST","40.813747","-73.955872","manhattan","['M11']"
401445,"AMSTERDAM AV/W 126 ST","40.814331","-73.955437","bronx","['M100', 'M101', 'M104']"
401445,"AMSTERDAM AV/W 126 ST","40.814331","-73.955437","manhattan","['M100', 'M101', 'M104']"
401446,"AMSTERDAM AV/W 129 ST","40.814972","-73.954964","bronx","['M11', 'M100', 'M101']"
401446,"AMSTERDAM AV/W 129 ST","40.814972","-73.954964","manhattan","['M11', 'M100', 'M101']"
401447,"AMSTERDAM AV/W 131 ST","40.816677","-73.953728","bronx","['M11', 'M100', 'M101']"
401447,"AMSTERDAM AV/W 131 ST","40.816677","-73.953728","manhattan","['M11', 'M100', 'M101']"
401448,"AMSTERDAM AV/W 133 ST","40.817833","-73.952873","bronx","['M100', 'M101']"
401448,"AMSTERDAM AV/W 133 ST","40.817833","-73.952873","manhattan","['M100', 'M101']"
401453,"HUDSON ST/CHRISTOPHER ST","40.733345","-74.006264","manhattan","['M20']"
401457,"AMSTERDAM AV/W 134 ST","40.81797","-73.953049","bronx","['M11', 'M100']"
401457,"AMSTERDAM AV/W 134 ST","40.81797","-73.953049","manhattan","['M11', 'M100']"
401458,"AMSTERDAM AV/W 131 ST","40.816029","-73.95446","bronx","['M11', 'M100', 'M101']"
401458,"AMSTERDAM AV/W 131 ST","40.816029","-73.95446","manhattan","['M11', 'M100', 'M101']"
401459,"AMSTERDAM AV/W 129 ST","40.814884","-73.955299","bronx","['M11', 'M100', 'M101']"
401459,"AMSTERDAM AV/W 129 ST","40.814884","-73.955299","manhattan","['M11', 'M100', 'M101']"
401460,"AMSTERDAM AV/W 126 ST","40.814075","-73.955795","bronx","['M100']"
401462,"AMSTERDAM AV/W 123 ST","40.811035","-73.958115","manhattan","['M11']"
401463,"AMSTERDAM AV/W 120 ST","40.809048","-73.959564","manhattan","['M11']"
401464,"AMSTERDAM AV/W 118 ST","40.807819","-73.960464","manhattan","['M11']"
401465,"AMSTERDAM AV/W 116 ST","40.806522","-73.961403","manhattan","['M11']"
401466,"AMSTERDAM AV/W 114 ST","40.805286","-73.962311","manhattan","['M11']"
401467,"AMSTERDAM AV/W 112 ST","40.804035","-73.963211","manhattan","['M11']"
401469,"COLUMBUS AV/CATHEDRAL PY","40.801441","-73.961388","manhattan","['M11']"
401470,"COLUMBUS AV/W 108 ST","40.800308","-73.962212","manhattan","['M11']"
401489,"9 AV/W 59 ST","40.768955","-73.985085","manhattan","['M11']"
401490,"9 AV/W 57 ST","40.767673","-73.986046","manhattan","['M11']"
401491,"9 AV/W 55 ST","40.766556","-73.986771","manhattan","['M11']"
401492,"9 AV/W 52 ST","40.764526","-73.988335","manhattan","['M11']"
401493,"9 AV/W 50 ST","40.763294","-73.989235","manhattan","['M11']"
401495,"9 AV/W 46 ST","40.760765","-73.991081","manhattan","['M11']"
401496,"9 AV/W 44 ST","40.759853","-73.991745","manhattan","['M11']"
401497,"9 AV/W 42 ST","40.758583","-73.992668","manhattan","['M11']"
401500,"9 AV/W 35 ST","40.7542","-73.995865","manhattan","['M11']"
401501,"9 AV/W 34 ST","40.753155","-73.996628","manhattan","['M11']"
401502,"9 AV/W 30 ST","40.75061","-73.998474","manhattan","['M11']"
401503,"9 AV/W 28 ST","40.749424","-73.999344","manhattan","['M11']"
401506,"9 AV/W 20 ST","40.744434","-74.002975","manhattan","['M11']"
401507,"9 AV/W 18 ST","40.743221","-74.00386","manhattan","['M11', 'M14D', 'M14A']"
401528,"WEST ST/CHRISTOPHER ST","40.732845","-74.010078","manhattan","['M8']"
401529,"W 10 ST/WASHINGTON ST","40.733311","-74.008705","manhattan","['M8']"
401531,"W 10 ST/BLEECKER ST","40.734005","-74.004257","manhattan","['M8']"
401532,"W 10 ST/7 AV S","40.73423","-74.002586","manhattan","['M8']"
401533,"W 10 ST/WAVERLY PL","40.734489","-74.001022","manhattan","['M8']"
401535,"GREENWICH AV/CHRISTOPHER ST","40.734142","-73.999733","manhattan","['M8']"
401536,"W 8 ST/AV OF THE AMERICAS","40.733368","-73.999161","manhattan","['M8']"
401538,"W 8 ST/5 AV","40.732239","-73.996483","manhattan","['M8']"
401542,"ST MARKS PL/3 AV","40.729324","-73.989532","manhattan","['M8']"
401543,"ST MARKS PL/2 AV","40.728611","-73.987846","manhattan","['M8']"
401544,"ST MARKS PL/1 AV","40.727383","-73.984924","manhattan","['M8']"
401545,"ST MARKS PL/AV A","40.726719","-73.983353","manhattan","['M8']"
401547,"E 10 ST/AV A","40.727646","-73.98188","manhattan","['M8']"
401548,"E 10 ST/AV B","40.726673","-73.979591","manhattan","['M8']"
401549,"E 10 ST/AV C","40.725666","-73.977219","manhattan","['M8']"
401552,"E 10 ST/AV C","40.726048","-73.977844","manhattan","['M8']"
401553,"E 10 ST/AV B","40.727051","-73.980217","manhattan","['M8']"
401554,"E 10 ST/AV A","40.727829","-73.982071","manhattan","['M8']"
401555,"E 9 ST/AV A","40.727463","-73.983002","manhattan","['M8']"
401556,"E 9 ST/1 AV","40.728394","-73.985207","manhattan","['M8']"
401557,"E 9 ST/2 AV","40.729412","-73.98764","manhattan","['M8']"
401558,"E 9 ST/3 AV","40.730095","-73.989265","manhattan","['M8']"
401559,"E 9 ST/4 AV","40.730549","-73.990326","manhattan","['M8']"
401561,"E 9 ST/UNIVERSITY PL","40.732357","-73.994606","manhattan","['M8']"
401562,"W 9 ST/5 AV","40.733089","-73.996368","manhattan","['M8']"
401563,"W 9 ST/AV OF THE AMERICAS","40.734158","-73.998909","manhattan","['M8']"
401564,"CHRISTOPHER ST/GREENWICH AV","40.734112","-73.999947","manhattan","['M8']"
401565,"CHRISTOPHER ST/WAVERLY PL","40.733749","-74.002197","manhattan","['M8']"
401566,"CHRISTOPHER ST/7 AV S","40.733578","-74.003342","manhattan","['M8']"
401567,"CHRISTOPHER ST/BLEECKER ST","40.733368","-74.004692","manhattan","['M8']"
401568,"CHRISTOPHER ST/HUDSON ST","40.733143","-74.006157","manhattan","['M8']"
401569,"CHRISTOPHER ST/GREENWICH ST","40.732853","-74.007927","manhattan","['M8']"
401570,"CHRISTOPHER ST/WASHINGTON ST","40.732666","-74.009064","manhattan","['M8']"
401575,"W 14 ST/8 AV","40.739513","-74.002174","manhattan","['M14D', 'M14A']"
401577,"W 14 ST/6 AV","40.737095","-73.996429","manhattan","['M14D', 'M14A']"
401578,"W 14 ST/5 AV","40.735779","-73.993301","manhattan","['M14D', 'M14A']"
401579,"E 14 ST/UNIVERSITY PL","40.735081","-73.991623","manhattan","['M14D', 'M14A']"
401587,"E 14 ST/AV C","40.728428","-73.97583","manhattan","['M14D']"
401589,"AV C/E 12 ST","40.726978","-73.976814","manhattan","['M14D', 'M9']"
401591,"E 10 ST/AV D","40.724869","-73.975319","manhattan","['M14D', 'M8']"
401594,"AV D/E 8 ST","40.723446","-73.976318","manhattan","['M14D']"
401595,"AV D/E 6 ST","40.722271","-73.977173","manhattan","['M14D']"
401598,"E HOUSTON ST/BARUCH DR","40.719097","-73.976883","manhattan","['M14D', 'M21']"
401599,"E HOUSTON ST/MANGIN ST","40.718834","-73.975616","manhattan","['M14D', 'M21']"
401600,"E HOUSTON ST/555 FDR DR","40.716755","-73.975876","manhattan","['M14D', 'M21']"
401608,"8 AV/BLEECKER ST","40.737381","-74.004929","manhattan","['M20', 'M14A']"
401610,"AV A/E 11 ST","40.728214","-73.982071","manhattan","['M14A']"
401611,"AV A/E 9 ST","40.727032","-73.982941","manhattan","['M14A']"
401612,"AV A/E 6 ST","40.725243","-73.984238","manhattan","['M14A']"
401613,"AV A/E 3 ST","40.723423","-73.985565","manhattan","['M14A']"
401624,"COLUMBIA ST/RIVINGTON ST","40.717781","-73.979759","manhattan","['M14D', 'M21']"
401625,"AV D/E HOUSTON ST","40.720089","-73.978546","manhattan","['M14D']"
401626,"AV D/E 5 ST","40.722118","-73.977074","manhattan","['M14D']"
401627,"AV D/EAST 8 ST","40.723331","-73.976189","manhattan","['M14D']"
401628,"AV D/E 9 ST","40.724144","-73.975594","manhattan","['M14D']"
401630,"AV C/E 12 ST","40.727333","-73.976334","manhattan","['M14D', 'M9']"
401633,"E 14 ST/AV C","40.728611","-73.975906","manhattan","['M14D']"
401656,"AV A/E 3 ST","40.723873","-73.985016","manhattan","['M14A']"
401657,"AV A/E 5 ST","40.725101","-73.984116","manhattan","['M14A']"
401659,"AV A/E 11 ST","40.728676","-73.981506","manhattan","['M14A']"
401664,"WATER ST/BROAD ST","40.703037","-74.010834","manhattan","['M15']"
401665,"WATER ST/OLD SLIP","40.704273","-74.008492","manhattan","['M15']"
401666,"WATER ST/WALL ST","40.705288","-74.007111","manhattan","['X14', 'M15+', 'M15', 'X8']"
401666,"WATER ST/WALL ST","40.705288","-74.007111","staten","['X14', 'M15+', 'M15', 'X8']"
401667,"WATER ST/FLETCHER ST","40.706272","-74.005661","manhattan","['M15']"
401669,"PEARL ST/PECK SLIP","40.708969","-74.002174","manhattan","['M15']"
401670,"PEARL ST/R F WAGNER SR PL","40.7103","-74.000923","manhattan","['M15', 'M22']"
401675,"PIKE ST/DIVISION ST","40.714302","-73.99247","manhattan","['M15']"
401679,"ALLEN ST/DELANCEY ST","40.719559","-73.989967","manhattan","['M15']"
401681,"ALLEN ST/STANTON ST","40.721893","-73.988815","manhattan","['M15']"
401682,"1 AV/E 2 ST","40.723534","-73.988113","manhattan","['M15']"
401685,"1 AV/ST MARKS PL","40.727802","-73.985008","manhattan","['M15']"
401686,"1 AV/E 11 ST","40.729618","-73.983681","manhattan","['M15']"
401687,"1 AV/E 14 ST","40.731827","-73.982155","manhattan","['M15+', 'M15']"
401688,"1 AV/E 17 ST","40.733154","-73.981186","manhattan","['M15']"
401689,"1 AV/E 20 ST","40.735092","-73.979721","manhattan","['M15']"
401690,"1 AV/E 23 ST","40.737034","-73.978317","manhattan","['M15+', 'M15']"
401691,"1 AV/E 25 ST","40.738472","-73.977234","manhattan","['M15']"
401694,"1 AV/E 31 ST","40.741924","-73.974724","manhattan","['M15']"
401696,"1 AV/E 36 ST","40.745293","-73.97226","manhattan","['M15']"
401697,"1 AV/E 39 ST","40.747158","-73.970894","manhattan","['M15']"
401698,"1 AV/E 42 ST","40.749275","-73.969398","manhattan","['M15+', 'M15']"
401699,"1 AV/E 45 ST","40.750664","-73.968407","manhattan","['M15']"
401701,"1 AV/MITCHELL PL","40.753559","-73.966232","manhattan","['M15+', 'M15']"
401702,"1 AV/E 52 ST","40.755371","-73.96492","manhattan","['M15']"
401703,"1 AV/E 55 ST","40.757229","-73.963554","manhattan","['M15']"
401704,"1 AV/E 57 ST","40.758564","-73.962585","manhattan","['M57', 'M15', 'M15+']"
401706,"1 AV/E 64 ST","40.762943","-73.959389","manhattan","['M15']"
401707,"1 AV/E 67 ST","40.764832","-73.958015","manhattan","['M15+', 'M15']"
401708,"1 AV/E 70 ST","40.766705","-73.956642","manhattan","['M15']"
401709,"1 AV/E 72 ST","40.768055","-73.955658","manhattan","['M15']"
401710,"1 AV/E 75 ST","40.769955","-73.954269","manhattan","['M15']"
401711,"1 AV/E 77 ST","40.771233","-73.953346","manhattan","['M15']"
401712,"1 AV/E 79 ST","40.77261","-73.952339","manhattan","['M15+', 'M15']"
401715,"1 AV/E 86 ST","40.777134","-73.949036","manhattan","['M15+', 'M15']"
401716,"1 AV/E 89 ST","40.779011","-73.947662","manhattan","['M15']"
401718,"1 AV/E 93 ST","40.781536","-73.945816","manhattan","['M15']"
401721,"1 AV/E 99 ST","40.785419","-73.942986","manhattan","['M15']"
401722,"1 AV/E 102 ST","40.787323","-73.941597","manhattan","['M15']"
401723,"1 AV/E 105 ST","40.789761","-73.939621","manhattan","['M15+', 'M15']"
401724,"1 AV/E 108 ST","40.791618","-73.938324","manhattan","['M15']"
401725,"1 AV/E 111 ST","40.793076","-73.937401","manhattan","['M15']"
401726,"1 AV/E 113 ST","40.794296","-73.936508","manhattan","['M15']"
401727,"1 AV/E 116 ST","40.796299","-73.935043","manhattan","['M15+', 'M116', 'M15']"
401729,"1 AV/E 120 ST","40.798897","-73.933136","manhattan","['M116', 'M15']"
401730,"1 AV/PALADINO AV","40.80032","-73.932098","manhattan","['M116', 'M15']"
401731,"1 AV/E 125 ST","40.801575","-73.931183","manhattan","['M15+', 'M15']"
401732,"E 126 ST/2 AV","40.80323","-73.932449","manhattan","['M15+', 'M15']"
401738,"2 AV/E 125 ST","40.802494","-73.933891","manhattan","['M15+', 'M15']"
401739,"2 AV/E 122 ST","40.800591","-73.935287","manhattan","['M15']"
401740,"2 AV/E 119 ST","40.798695","-73.936668","manhattan","['M15']"
401741,"2 AV/E 116 ST","40.796745","-73.938095","manhattan","['M15+', 'M15']"
401742,"2 AV/E 113 ST","40.794853","-73.939499","manhattan","['M15']"
401743,"2 AV/E 110 ST","40.792965","-73.940849","manhattan","['M15']"
401744,"2 AV/E 108 ST","40.791706","-73.941795","manhattan","['M15']"
401745,"2 AV/E 106 ST","40.790352","-73.942764","manhattan","['M15']"
401747,"2 AV/E 101 ST","40.787384","-73.944962","manhattan","['M15']"
401753,"2 AV/E 86 ST","40.777573","-73.952095","manhattan","['M15']"
401754,"2 AV/E 84 ST","40.776325","-73.953011","manhattan","['M15']"
401755,"2 AV/E 82 ST","40.775082","-73.953918","manhattan","['M15']"
401756,"2 AV/E 79 ST","40.773067","-73.955383","manhattan","['M15+', 'M15']"
401758,"2 AV/E 75 ST","40.770836","-73.95697","manhattan","['M15']"
401759,"2 AV/E 72 ST","40.768734","-73.958504","manhattan","['M15']"
401760,"2 AV/E 71 ST","40.767883","-73.959122","manhattan","['M15']"
401761,"2 AV/E 68 ST","40.766014","-73.960526","manhattan","['M15+', 'M15']"
401762,"2 AV/E 66 ST","40.764698","-73.961517","manhattan","['M15']"
401763,"2 AV/E 64 ST","40.763496","-73.962372","manhattan","['M15']"
401764,"2 AV/E 61 ST","40.761551","-73.963806","manhattan","['M15', 'Q101']"
401765,"2 AV/E 57 ST","40.759022","-73.965652","manhattan","['M15+', 'M15']"
401768,"2 AV/E 50 ST","40.754646","-73.968842","manhattan","['M15+', 'M15']"
401769,"2 AV/E 46 ST","40.752502","-73.970398","manhattan","['M15']"
401771,"2 AV/E 42 ST","40.749527","-73.972572","manhattan","['M15+', 'M15']"
401772,"2 AV/E 39 ST","40.747662","-73.97393","manhattan","['M15']"
401774,"2 AV/E 34 ST","40.744507","-73.976234","manhattan","['M15+', 'M15']"
401775,"2 AV/E 31 ST","40.742668","-73.977577","manhattan","['M15']"
401778,"2 AV/E 25 ST","40.738953","-73.980278","manhattan","['M15']"
401779,"2 AV/E 23 ST","40.737549","-73.981277","manhattan","['M15+', 'M15']"
401780,"2 AV/E 20 ST","40.735783","-73.982567","manhattan","['M15']"
401781,"2 AV/E 17 ST","40.734028","-73.983841","manhattan","['M15']"
401782,"2 AV/E 14 ST","40.732513","-73.98494","manhattan","['M15+', 'M15']"
401784,"2 AV/E 9 ST","40.728912","-73.987572","manhattan","['M15']"
401785,"2 AV/E 6 ST","40.727184","-73.988823","manhattan","['M15']"
401786,"2 AV/E 3 ST","40.725368","-73.99015","manhattan","['M15']"
401787,"E HOUSTON ST/2 AV","40.723351","-73.990326","manhattan","['M15', 'M21']"
401791,"ALLEN ST/GRAND ST","40.717144","-73.991661","manhattan","['M15']"
401793,"ALLEN ST/CANAL ST","40.714863","-73.992836","manhattan","['M15']"
401797,"PEARL ST/FRANKFORT ST","40.7094","-74.001915","manhattan","['QM8', 'QM1', 'QM25', 'QM7', 'X8', 'QM11', 'M15', 'X14', 'X15']"
401797,"PEARL ST/FRANKFORT ST","40.7094","-74.001915","staten","['QM8', 'QM1', 'QM25', 'QM7', 'X8', 'QM11', 'M15', 'X14', 'X15']"
401800,"WATER ST/MAIDEN LA","40.706055","-74.006317","manhattan","['QM8', 'QM7', 'X8', 'M15', 'X14', 'X15']"
401800,"WATER ST/MAIDEN LA","40.706055","-74.006317","staten","['QM8', 'QM7', 'X8', 'M15', 'X14', 'X15']"
401802,"WATER ST/HANOVER SQ","40.703896","-74.009445","manhattan","['X14', 'X8', 'M15', 'X15']"
401802,"WATER ST/HANOVER SQ","40.703896","-74.009445","staten","['X14', 'X8', 'M15', 'X15']"
401803,"WATER ST/BROAD ST","40.702988","-74.011719","staten","['X8', 'X14', 'X15']"
401806,"WORTH ST/CENTRE ST","40.715389","-74.00248","manhattan","['M22']"
401808,"CENTRE ST/CHAMBERS ST","40.713272","-74.004028","manhattan","['M22']"
401812,"W 42 ST/12 AV","40.761913","-74.001015","manhattan","['M42']"
401813,"W 42 ST/11 AV","40.760544","-73.997925","manhattan","['M42']"
401814,"W 42 ST/10 AV","40.759357","-73.995079","manhattan","['M42']"
401818,"W 34 ST/9 AV","40.753105","-73.995857","manhattan","['M34A+', 'M34+']"
401819,"W 34 ST/8 AV","40.751987","-73.993309","manhattan","['X22A', 'X31', 'X22', 'M34A+', 'M34+']"
401819,"W 34 ST/8 AV","40.751987","-73.993309","staten","['X22A', 'X31', 'X22', 'M34A+', 'M34+']"
401821,"W 34 ST/BROADWAY","40.749626","-73.987617","manhattan","['X31', 'M34A+', 'X22A', 'M34+', 'X17J', 'X22']"
401821,"W 34 ST/BROADWAY","40.749626","-73.987617","staten","['X31', 'M34A+', 'X22A', 'M34+', 'X17J', 'X22']"
401822,"E 34 ST/5 AV","40.748188","-73.984184","manhattan","['X31', 'M34A+', 'X22A', 'BM5', 'X17J', 'X22']"
401822,"E 34 ST/5 AV","40.748188","-73.984184","staten","['X31', 'M34A+', 'X22A', 'BM5', 'X17J', 'X22']"
401824,"E 34 ST/PARK AV","40.746796","-73.980888","manhattan","['BM5', 'M34A+', 'M34+']"
401826,"E 34 ST/3 AV","40.745445","-73.977715","manhattan","['BM5', 'M34A+', 'M34+']"
401827,"E 34 ST/2 AV","40.74477","-73.976089","manhattan","['BM5', 'M34A+', 'M34+']"
401832,"E 23 ST/2 AV","40.737625","-73.980553","manhattan","['M9', 'M34A+', 'X42']"
401832,"E 23 ST/2 AV","40.737625","-73.980553","staten","['M9', 'M34A+', 'X42']"
401833,"E 23 ST/1 AV","40.736549","-73.977882","manhattan","['X42', 'M34A+', 'M9', 'M23', 'X2', 'X14', 'X5']"
401833,"E 23 ST/1 AV","40.736549","-73.977882","staten","['X42', 'M34A+', 'M9', 'M23', 'X2', 'X14', 'X5']"
401840,"E 34 ST/3 AV","40.745979","-73.978516","manhattan","['X68', 'M34A+', 'QM24', 'QM20', 'QM3', 'QM2', 'QM5', 'QM4', 'QM6', 'QM15', 'QM1', 'QM17', 'M34+', 'QM16', 'QM10', 'QM12', 'BM5', 'QM18']"
401840,"E 34 ST/3 AV","40.745979","-73.978516","queens","['X68', 'M34A+', 'QM24', 'QM20', 'QM3', 'QM2', 'QM5', 'QM4', 'QM6', 'QM15', 'QM1', 'QM17', 'M34+', 'QM16', 'QM10', 'QM12', 'BM5', 'QM18']"
401842,"E 34 ST/PARK AV","40.747234","-73.981544","manhattan","['X68', 'M34A+', 'QM24', 'QM20', 'QM3', 'QM2', 'QM5', 'QM4', 'QM6', 'QM15', 'QM1', 'QM17', 'QM16', 'QM12', 'QM10', 'BM5', 'QM18']"
401842,"E 34 ST/PARK AV","40.747234","-73.981544","queens","['X68', 'M34A+', 'QM24', 'QM20', 'QM3', 'QM2', 'QM5', 'QM4', 'QM6', 'QM15', 'QM1', 'QM17', 'QM16', 'QM12', 'QM10', 'BM5', 'QM18']"
401844,"W 34 ST/5 AV","40.748672","-73.984909","manhattan","['QM18', 'M34A+', 'Q32', 'QM24', 'QM5', 'QM1', 'QM2', 'QM20', 'QM4', 'QM6', 'QM15', 'M4', 'QM17', 'QM16', 'QM12', 'QM10', 'M34+', 'QM3']"
401844,"W 34 ST/5 AV","40.748672","-73.984909","queens","['QM18', 'M34A+', 'Q32', 'QM24', 'QM5', 'QM1', 'QM2', 'QM20', 'QM4', 'QM6', 'QM15', 'M4', 'QM17', 'QM16', 'QM12', 'QM10', 'M34+', 'QM3']"
401847,"W 34 ST/7 AV","40.751251","-73.991028","manhattan","['M34A+', 'M34+']"
401848,"W 34 ST/8 AV","40.7523","-73.993591","manhattan","['M34+']"
401850,"8 AV/W 40 ST","40.756046","-73.990509","manhattan","['M34A+']"
401851,"W 42 ST/8 AV","40.757423","-73.990021","manhattan","['X30', 'X31', 'M42', 'X22A', 'X17J', 'X22']"
401851,"W 42 ST/8 AV","40.757423","-73.990021","staten","['X30', 'X31', 'M42', 'X22A', 'X17J', 'X22']"
401852,"W 42 ST/9 AV","40.758671","-73.992981","manhattan","['M42']"
401853,"W 42 ST/10 AV","40.759888","-73.995834","manhattan","['M42']"
401857,"WATERSIDE/WATERSIDE 1","40.737995","-73.973404","manhattan","['M34A+']"
401858,"WATERSIDE/WATERSIDE 2","40.739098","-73.97274","manhattan","['M34A+']"
401867,"W 81 ST/COLUMBUS AV","40.782982","-73.97419","manhattan","['M79']"
401868,"W 81 ST/CENTRAL PK W","40.782009","-73.971924","manhattan","['M79', 'BXM2']"
401869,"E 79 ST TRAVERSE RD","40.778767","-73.968552","manhattan","['M79']"
401870,"E 79 ST/5 AV","40.776768","-73.963425","manhattan","['M79']"
401875,"E 79 ST/2 AV","40.773094","-73.954697","manhattan","['M79']"
401876,"E 79 ST/1 AV","40.772053","-73.952225","manhattan","['M79']"
401877,"YORK AV/E 79 ST","40.771542","-73.950127","manhattan","['M79', 'M31']"
401878,"E 80 ST/EAST END AV","40.771091","-73.947769","manhattan","['M79']"
401880,"E 79 ST/EAST END AV","40.770546","-73.948227","manhattan","['M79']"
401881,"E 79 ST/YORK AV","40.771702","-73.950951","manhattan","['M79']"
401882,"E 79 ST/1 AV","40.77232","-73.952438","manhattan","['M79']"
401883,"E 79 ST/2 AV","40.773579","-73.955414","manhattan","['M79']"
401884,"E 79 ST/3 AV","40.77454","-73.95768","manhattan","['M79']"
401887,"E 79 ST/MADISON AV","40.776276","-73.9618","manhattan","['M79']"
401889,"E 79 ST & TRAVERSE RD","40.779083","-73.96875","manhattan","['M79']"
401890,"W 81 ST/CENTRAL PK W","40.782269","-73.972069","manhattan","['M79', 'BXM2']"
401893,"W 79 ST/BROADWAY","40.784042","-73.980164","manhattan","['M79']"
401896,"W 86 ST/BROADWAY","40.78838","-73.976906","manhattan","['M86']"
401897,"W 86 ST/AMSTERDAM AV","40.78775","-73.975403","manhattan","['M86']"
401898,"W 86 ST/COLUMBUS AV","40.786476","-73.972389","manhattan","['M86']"
401899,"W 86 ST/CENTRAL PK W","40.78529","-73.969376","manhattan","['M86']"
401900,"W 86 ST/TRAVERSE RD","40.784565","-73.967491","manhattan","['M86']"
401901,"E 84 ST/5 AV","40.779816","-73.960632","manhattan","['M86']"
401903,"E 86 ST/MADISON AV","40.780624","-73.958488","manhattan","['M86']"
401905,"E 86 ST/LEXINGTON  AV","40.779179","-73.95488","manhattan","['M86']"
401906,"E 86 ST/3 AV","40.778461","-73.9533","manhattan","['M86']"
401908,"E 86 ST/1 AV","40.776711","-73.949272","manhattan","['M86']"
401909,"YORK AV/E 86 ST","40.776325","-73.946716","manhattan","['M86', 'M31']"
401910,"YORK AV/E 88 ST","40.777458","-73.945869","manhattan","['M86', 'M31']"
401913,"E 86 ST/YORK AV","40.775822","-73.947014","manhattan","['M86']"
401916,"YORK AV/E 91 ST","40.778866","-73.945107","manhattan","['M86', 'M31']"
401917,"YORK AV/E 88 ST","40.777016","-73.946465","manhattan","['M31']"
401919,"E 86 ST/1 AV","40.776882","-73.949158","manhattan","['M86']"
401920,"E 86 ST/2 AV","40.77813","-73.952118","manhattan","['M86']"
401921,"E 86 ST/3 AV","40.778999","-73.954185","manhattan","['M86']"
401922,"E 86 ST/LEXINGTON AV","40.779903","-73.956474","manhattan","['M86']"
401924,"E 86 ST/MADISON AV","40.78088","-73.958664","manhattan","['M86']"
401925,"E 86 ST/5 AV","40.781536","-73.960373","manhattan","['M86']"
401926,"W 86 ST/TRAVERSE RD","40.781406","-73.962364","manhattan","['M86']"
401927,"W 86 ST/CENTRAL PK W","40.785702","-73.9701","manhattan","['M86']"
401929,"W 86 ST/AMSTERDAM AV","40.787697","-73.974815","manhattan","['M86']"
401930,"W 86 ST/BROADWAY","40.78828","-73.976196","manhattan","['M86']"
401933,"W 96 ST/WEST END AV","40.794933","-73.972687","manhattan","['M106', 'M96']"
401934,"W 96 ST/BROADWAY","40.794392","-73.971405","manhattan","['M106', 'M96']"
401935,"W 96 ST/AMSTERDAM AV","40.7938","-73.970009","manhattan","['M106', 'M96']"
401936,"W 96 ST/COLUMBUS AV","40.792603","-73.967163","manhattan","['M106', 'M96']"
